User_id,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,RFM_Score,Customer_Segment
AGM52TVEKBJENHQAN4Q22ODCL5AA,1206,1,2169.0,1005.0,668.5,373.0,2046.5,High
AGM6RW6V2RSFD5F6ILCN44YX4Y7Q,481,1,10099.0,284.0,668.5,126.0,1078.5,Low
AGMG74N6WQGI376W7GEJJ4XD3ARQ,906,1,139.0,752.5,668.5,1059.0,2480.0,VIP
AGMHQJ2A77R33DA4XP3ZHYOMOTHQ,828,1,89.0,668.5,668.5,1091.0,2428.0,VIP
AGMJ6TDLOVZIR5ZU65TLJFSLG2BQ,582,1,1199.0,389.0,668.5,558.0,1615.5,Medium
AGMLLOV22EXPBNLF6VLGFTSABHHA,879,1,351.0,724.0,668.5,868.0,2260.5,VIP
AGMQDZGGSEBXX4KBJOBAGIFI36OA,1241,1,154.0,1033.0,668.5,1046.5,2748.0,VIP
AGMUJCTMBNQBOGHL6UPSSF4KSNUA,324,1,13490.0,102.0,668.5,100.0,870.5,Low
AGMWSX5A6BMRWUFEIC4KPWXAJ4YQ,308,1,199.0,90.5,668.5,1007.0,1766.0,High
AGMXRWYEJX5URWOJFL6BVNS33A4Q,751,1,3179.0,592.5,668.5,281.0,1542.0,Medium
AGMXX5UGO3VXFAN2HOVYOWQYTRYA,956,1,44999.0,806.5,668.5,10.0,1485.0,Medium
AGN2VH6RTYG5CM3YVH34VGYJFO4A,676,2,678.0,507.5,162.0,704.5,1374.0,Medium
AGN5DA5YJ2ZNRT47PCFQTDEDEHNQ,1147,1,1190.0,949.5,668.5,567.0,2185.0,VIP
AGNGZAPY5HMB7OOQAXQ3MH5OLVSA,1321,1,2599.0,1097.0,668.5,323.5,2089.0,High
AGNNWLEF6V57TKIFJM7SWHNFAIQQ,397,2,1649.0,183.5,162.0,450.5,796.0,Low
AGNONTMQDE5KLLDEEB57Z3C5WAEA,291,2,63998.0,74.0,162.0,2.0,238.0,Low
AGNRJFR7GTAKNDLEQNVGQMRVURVQ,341,1,649.0,124.5,668.5,716.0,1509.0,Medium
AGNXWXFWLOYZAYJ5PRIM2NB57E4A,249,1,23999.0,16.0,668.5,44.0,728.5,Low
AGNYTWD4ORSSUWNGICU3TRNRMRIA,918,1,999.0,763.0,668.5,602.0,2033.5,High
AGO4OKG6KVBAAE52Q62JBKHRDFFQ,752,2,1692.0,594.5,162.0,444.0,1200.5,Low
AGOARJLTS744KQC3BTKT5KQVOJUA,752,2,11209.0,594.5,162.0,117.0,873.5,Low
AGOCMOZJWGI5VHFT2RZLTQFZLKPQ,811,1,349.0,655.0,668.5,877.0,2200.5,VIP
AGOGMKLERURWSCD4RIH53WPEVTWA,1105,1,185.0,917.5,668.5,1026.5,2612.5,VIP
AGOKXS4TP2M6LTNG5HAEMLCKI2IA,765,1,499.0,608.0,668.5,783.5,2060.0,High
AGOMXFNBIQBEWLN4JDC65FDPTBDQ,696,1,54990.0,527.5,668.5,4.0,1200.0,Low
AGOWRLSBPAVLJONO6CNUFO3QABZQ,572,2,3415.0,374.0,162.0,260.0,796.0,Low
AGOXDFXDUHGRNK5JD2YNYIZ72AEQ,1267,1,8499.0,1061.0,668.5,150.0,1879.5,High
AGOYOKNFM75VNEGK3DSACVQ6CFUQ,996,1,3299.0,837.0,668.5,265.0,1770.5,High
AGOYWHMRBO7PSZ7ZPV3UH243H6AA,1161,1,90.0,970.5,668.5,1088.5,2727.5,VIP
AGP33PWKFF63FWCVM7D7LPQHFGLQ,1239,1,320.0,1030.0,668.5,900.0,2598.5,VIP
AGPK7U5SHXBYBXEWBTRCIAZSB6LQ,426,1,399.0,207.0,668.5,831.5,1707.0,Medium
AGPLW74W3HJTC3ICBNN3R6MIHFMA,464,1,899.0,260.0,668.5,634.0,1562.5,Medium
AGPOYBESW4JLTMELJLGMLV4JKJEA,409,1,426.0,190.0,668.5,816.0,1674.5,Medium
AGPWASWUND4PQYWAP6ICZEPQCWZA,972,1,12999.0,817.5,668.5,105.0,1591.0,Medium
AGQ55X6WU4XM455UMFRGQZ7RYEYA,282,1,2799.0,63.0,668.5,303.0,1034.5,Low
AGQCT5HPQJXUN2FVZNCBSEQIYDPQ,951,1,12999.0,798.5,668.5,105.0,1572.0,Medium
AGQEYE3ZA7VXHMGDQLZM3VL7DNZQ,699,1,749.0,530.0,668.5,680.0,1878.5,High
AGQKQGF2M565PCZ2RPUYM7HIWH3Q,283,1,1369.0,64.0,668.5,519.0,1251.5,Medium
AGQNVTJBYS6YFCNDPYBR3HDTR3AA,823,1,2903.0,664.5,668.5,296.0,1629.0,Medium
AGQYGAK76B74HUWOOUOFTXH2LAZA,383,2,4076.0,170.5,162.0,229.0,561.5,Low
AGQYTSKE2UBYARZYRBADQMX6BJPQ,470,2,7919.0,269.0,162.0,161.0,592.0,Low
AGR6UE4GCJKWO64UOIRUNFUGTL7A,718,2,1068.0,555.0,162.0,589.0,1306.0,Medium
AGRLDCPA7VJZZTV4GUIODVQ3DTHA,324,2,4489.0,102.0,162.0,222.0,486.0,Low
AGRSOPDTA7U5B4WO5BHUCRZI5KRQ,766,1,389.0,611.0,668.5,849.0,2128.5,VIP
AGRT55DXEGF2EOL63HOKKKBB2KFA,755,1,159.0,598.0,668.5,1043.5,2310.0,VIP
AGRVINWECNY7323CWFXZYYIZOFTQ,311,3,21415.44,94.0,57.0,50.0,201.0,Low
AGS3YC22FW2PCSH3I7ODDXETZ6BA,946,2,7298.0,794.5,162.0,171.0,1127.5,Low
AGSEKYY3BOZSIPCZ3LHAML2SOC4A,1045,1,3599.0,875.5,668.5,249.5,1793.5,High
AGSGSRTEZBQY64WO2HKQTV7TWFSA,243,1,1599.0,10.0,668.5,459.5,1138.0,Low
AGSJLPK6HU2FB4HII64NQ3OYFFFA,803,1,379.0,648.0,668.5,854.5,2171.0,VIP
AGSJW5TCLJEKW4HAJAA4XRRNDAWQ,258,1,129.0,28.5,668.5,1066.0,1763.0,High
AGSMOEVIV64A236CLW3B5JHPYQIA,1070,1,660.0,892.5,668.5,710.0,2271.0,VIP
AGSMSIDW4O7QLQGWYZQQMDHWGR4Q,642,1,799.0,469.0,668.5,659.0,1796.5,High
AGSV37DJ5QTUYOXFJNPD4W7GXVFA,608,1,12000.0,421.5,668.5,114.0,1204.0,Low
AGT7YYJVUC6ZHRKQHVUQZMDNLXEA,572,3,3502.0,374.0,57.0,255.0,686.0,Low
AGTDD34Y77OB36JNYQWQDN7MHECQ,369,2,10818.0,161.5,162.0,120.0,443.5,Low
AGTJ44UNO6K5X567YLQPYGN3TV4Q,614,2,3148.0,427.5,162.0,282.0,871.5,Low
AGTO2SOXJTD3K6T7WPUHCT6SUMKA,741,1,999.0,585.0,668.5,602.0,1855.5,High
AGTTU64JMX722LYCN3SOWLFPKPAQ,505,1,139.0,304.5,668.5,1059.0,2032.0,High
AGU3BBQ2V2DDAMOAKGFAWDDQ6QHA,607,1,13999.0,419.0,668.5,93.5,1181.0,Low
AGU76WKSU62DUNTPCMTC4FCUNRTQ,614,2,3698.0,427.5,162.0,244.0,833.5,Low
AGUAYQHARAKR2VZTRP276KAGETKQ,772,1,349.0,618.5,668.5,877.0,2164.0,VIP
AGUDFIEXE7SNZX63QNMDTVSNXB3A,595,1,5999.0,404.5,668.5,194.0,1267.0,Medium
AGUFRJ5TPSUUBZBNRWHDRJV4VMQA,434,2,878.0,219.5,162.0,642.0,1023.5,Low
AGUGVM4ITHDG6NIND6XEJSQA5O2Q,1114,1,4999.0,926.0,668.5,211.0,1805.5,High
AGUHOLJYG2HCK2BYPUP7F5VH23GQ,591,1,1299.0,399.5,668.5,533.0,1601.0,Medium
AGUJKURU5LKSDMIBLC2AYZHJZCHA,833,1,351.0,676.0,668.5,868.0,2212.5,VIP
AGULFHMPCHCL32WCIP4GEGWFVZEQ,618,1,2499.0,433.5,668.5,335.5,1437.5,Medium
AGUQYXAUPX5VOWYZTIWXMUIGVGCQ,681,1,549.0,512.0,668.5,761.5,1942.0,High
AGUR3CFYVZUMDJQIESKOIQOGV7AA,941,1,1499.0,789.0,668.5,477.0,1934.5,High
AGUUHLF34AIEIOE5KULXXVWKBCMA,980,3,2832.31,827.5,57.0,301.0,1185.5,Low
AGUZMT2E4HNC5VF25OWLAUF6KBGA,858,1,269.0,704.5,668.5,940.5,2313.5,VIP
AGV3IEFANZCKECFGUM42MRH5FNOA,560,3,17597.0,363.5,57.0,65.0,485.5,Low
AGVBLW36Z5EAOHMLSSU23UQMTUDQ,459,2,4398.0,252.0,162.0,226.0,640.0,Low
AGVIAQK2HQ47P7UVXHW2NBAEU7YQ,394,3,2247.0,181.0,57.0,364.0,602.0,Low
AGVLBEJH5PAT5HSTWGHSFXU5D5ZA,935,1,298.0,777.5,668.5,924.5,2370.5,VIP
AGVUE2NFN2MQEOQ4PR525B2ZI5PQ,345,1,547.0,131.5,668.5,765.0,1565.0,Medium
AGVXOHPJT64ZRYKHIDKVJSJGK6CQ,306,1,519.0,87.5,668.5,770.0,1526.0,Medium
AGVZ57S4TZDMQTXR67SMTWQOOKRA,698,1,39.0,529.0,668.5,1101.5,2299.0,VIP
AGW3NGXVSGUB34Q5V6ACANURQMGQ,1044,1,9499.0,874.0,668.5,134.0,1676.5,Medium
AGWFKE7RNP6EVC4JFLFSL76EEVVQ,1088,1,32999.0,904.5,668.5,22.0,1595.0,Medium
AGWIGDEMFIIUAOXYY2QATNBSUGHA,390,3,1618.0,177.0,57.0,453.0,687.0,Low
AGWXGUALH6VESAYTZGWBZBUDTWFA,1254,1,999.0,1048.5,668.5,602.0,2319.0,VIP
AGX3GCRGFU4IHAJZRUP655EEGSQA,254,1,299.0,21.0,668.5,913.5,1603.0,Medium
AGX46OTZ7C4VDXH4UA7ZAZIZUMYQ,953,2,3198.0,802.5,162.0,277.0,1241.5,Medium
AGX5ELLH3KJJ4CY2DJJOXDSOEI6Q,455,2,1066.0,245.5,162.0,590.0,997.5,Low
AGX5JLHABEDQENBZXYQGHW3ICZYA,1130,1,3249.0,937.5,668.5,269.0,1875.0,High
AGXRGH7DLS3RVFS5KWU4PGR3H3GQ,1153,1,999.0,957.5,668.5,602.0,2228.0,VIP
AGXSFZZKVHNWYTRTFYE3O766ZHVQ,421,1,998.06,204.0,668.5,609.0,1481.5,Medium
AGXTMB2XHZBEWZ2UIX7ODZ4XTU6Q,397,1,799.0,183.5,668.5,659.0,1511.0,Medium
AGXW34DAO3AACVXOXNHT66PCBGQQ,623,1,3229.0,440.0,668.5,272.0,1380.5,Medium
AGY65IJP7XREWO3GUDT46474CYKA,1017,1,649.0,848.0,668.5,716.0,2232.5,VIP
AGY6OOO6NIXEY5CJIHB4LUUUQJLQ,1184,1,3299.0,990.0,668.5,265.0,1923.5,High
AGY7ZX7WDDSGAZJBPPS3MCIL7U7A,1212,1,2999.0,1008.0,668.5,288.0,1964.5,High
AGYAPOCHJTBVSKV3GSONJ7VXL3PA,1153,1,979.0,957.5,668.5,612.5,2238.5,VIP
AGYEIMSVEDOLA2OV3DIOGX2IMCBA,640,2,3215.0,467.0,162.0,273.0,902.0,Low
AGYEJRMI35FOWDV7JK76YPMMQDDQ,263,1,15999.0,40.0,668.5,76.0,784.5,Low
AGYFSXQSHFHYAB4GM2SRCFCQBFQA,766,1,99.0,611.0,668.5,1082.0,2361.5,VIP
AGYHHIERNXKA6P5T7CZLXKVPT7IQ,241,5,31463.0,8.0,8.5,26.0,42.5,Low
AGYLPKPZHVYKKZHOTHCTYVEDAJ4A,885,1,399.0,734.0,668.5,831.5,2234.0,VIP
AGYSMAC6V6RFJJOHG2FIRPOZ6CSQ,450,2,568.0,235.5,162.0,756.0,1153.5,Low
AGYSVNZMQT5LOVKHSCYDE7OAPKVA,1138,1,7499.0,944.0,668.5,165.5,1778.0,High
AGYTCTSUZJJZTK2XVADTQI5MYUFQ,894,1,249.0,740.0,668.5,957.5,2366.0,VIP
AGYTSAUTXMOPROERNJPXNEB2XWNQ,362,1,209.0,153.0,668.5,991.5,1813.0,High
AGYYQY3SON5Q4UBPM5NWXQSSLCIA,565,1,9199.0,367.0,668.5,137.0,1172.5,Low
AGYYVPDD7YG7FYNBXNGXZJT525AQ,301,3,1313.0,83.0,57.0,528.0,668.0,Low
AGZJ7DR6QX66HBTFZ4IRO5RGM6VA,868,1,7799.0,714.5,668.5,163.0,1546.0,Medium
AGZOJCTR6UIB4LRZ4Y7HTXOXSKVA,756,1,929.0,599.0,668.5,626.0,1893.5,High
AGZT5FACORYIGQP6G2H2CS6HEMTQ,655,1,649.0,483.5,668.5,716.0,1868.0,High
AGZT5PONY6EVMJE2FLZV6WDQJ4FA,856,1,1799.0,701.5,668.5,424.5,1794.5,High
AGZU6C2XL3X2B4NEWLQJDSJ75QGA,467,1,29990.0,263.5,668.5,32.5,964.5,Low
AGZXI6YFQBL7Y6ZH4JOLRETHVDYQ,554,1,2499.0,355.0,668.5,335.5,1359.0,Medium
AH2347WTE3DZ3TIZUB5LCLZPAYEQ,259,3,3997.0,31.0,57.0,234.5,322.5,Low
AH23AKG5YNJYJ4Y6OYI5H6UBQMLQ,970,1,1295.0,814.5,668.5,539.5,2022.5,High
AH25HG24NISHLQPFOZA77WS5CUFQ,307,1,2999.0,89.0,668.5,288.0,1045.5,Low
AH2DFUHFTG4CKQFVGZSB4JHXSAWA,1220,1,213.0,1016.5,668.5,988.0,2673.0,VIP
AH2MVSVVA6YZM7U4DBKDG2XBZM5Q,607,1,1799.0,419.0,668.5,424.5,1512.0,Medium
AH2WGV2PEBUTICRPBEEVKF24G5LA,714,3,20405.0,547.5,57.0,54.0,658.5,Low
AH2YUV5UZMGORXEBW3SJV4N3V2FQ,442,1,499.0,227.0,668.5,783.5,1679.0,Medium
AH33YNJUF6TNUB2CJTLGAJX4G6DQ,1248,1,369.0,1040.5,668.5,860.0,2569.0,VIP
AH3DODDCISNEXGUHYV4MRDQ3H36Q,701,1,115.0,534.0,668.5,1075.5,2278.0,VIP
AH3LHRL5P4YAVOQQCH72G2PJFXSA,630,3,5287.0,447.0,57.0,209.0,713.0,Low
AH3ZH5IE4MTFB3T33O3QSGLU4BBA,1320,1,3349.0,1096.0,668.5,261.0,2025.5,High
AH3ZNJWSAOEWIBD3NFLGHZZOOMIQ,460,1,1299.0,254.0,668.5,533.0,1455.5,Medium
AH44VG4ASUF7HIFZHFM6WAI4GNQA,769,1,8349.0,617.0,668.5,156.0,1441.5,Medium
AH47N5DDNXGCIUMG3NVONJ6SERZA,704,1,649.0,536.5,668.5,716.0,1921.0,High
AH4BURHCF5UQFZR4VJQXBEQCTYVQ,262,1,3499.0,37.0,668.5,256.0,961.5,Low
AH4GBZYOUGBQQ2XQQHY6WKQZTIKQ,474,1,3645.0,272.0,668.5,247.0,1187.5,Low
AH4LJDHSBLPNJYLQGQ53EQ6DBVZA,798,2,1498.0,644.5,162.0,484.0,1290.5,Medium
AH4QNGP7K2SO6FBWTS4Y274VHV6A,610,1,499.0,423.0,668.5,783.5,1875.0,High
AH4QT33M55677I7ISQOAKEQWACYQ,445,3,2532.0,230.5,57.0,331.0,618.5,Low
AH4TEK5IQCC2BSF2KSQNKQEXAPLA,284,3,6077.0,66.0,57.0,192.0,315.0,Low
AH4UFMXJR52M6C4NX7QU4XASBENQ,458,1,549.0,250.5,668.5,761.5,1680.5,Medium
AH5G2FWQ6AJBXK2IDCA22BNQTT2A,330,1,539.0,107.0,668.5,766.0,1541.5,Medium
AH5IBUYCUMQE3ZLKBJ3PLWNMXDIQ,456,1,219.0,248.0,668.5,983.5,1900.0,High
AH5JH2QLZDYXTHIDXBBLTDHQUALA,1322,1,1792.0,1099.5,668.5,434.0,2202.0,VIP
AH5JWG7PISZWAT76DY5Y76KRU2OA,662,1,1180.0,496.0,668.5,569.0,1733.5,Medium
AH5MDQC5CNEJHNNNCBFSXIDCO6RQ,693,1,507.0,526.0,668.5,772.0,1966.5,High
AH5Q2T67DWA5P5DG3FGMWEZ2ES3Q,721,2,3459.0,562.0,162.0,259.0,983.0,Low
AH5QCHOEUTDOJFO6UV2CGMZU5SUQ,703,1,10389.0,535.0,668.5,125.0,1328.5,Medium
AH5RWQ4S72IVLZD6O75OPCFIVDXQ,1305,1,199.0,1085.0,668.5,1007.0,2760.5,VIP
AH5VFMT4UVRW3RSEXEPXBDEGWBSQ,1088,1,2449.0,904.5,668.5,343.0,1916.0,High
AH5VLM66SIK7J3IRG4NY7XVOQ55A,521,1,199.0,323.5,668.5,1007.0,1999.0,High
AH5WOB4H6TNTIVWLGHXDBTVBKZ3Q,1086,1,699.0,903.0,668.5,695.0,2266.5,VIP
AH62QNZEYJYC6LNXAJ4BXL6JZZEQ,236,1,279.0,4.0,668.5,932.5,1605.0,Medium
AH6AGSQLLH54UPSZGMXTOGESIEBQ,1280,1,199.0,1068.5,668.5,1007.0,2744.0,VIP
AH6CX2UTCOW6LXS74QK3TCQOHRIQ,1128,1,299.0,934.5,668.5,913.5,2516.5,VIP
AH6JPV326WGUKC2J4EGVP3IN6ZLA,1117,1,18499.0,928.0,668.5,64.0,1660.5,Medium
AH6MFUU725GG4KA3XTALSTU2ILHA,447,2,2765.0,233.5,162.0,308.0,703.5,Low
AH6QHRMENKX6PFBXHEVDIWEKJSKA,1217,1,2899.0,1013.0,668.5,297.5,1979.0,High
AH6RQDXZYKAUPNBOYC4NAZERTFOQ,577,2,22798.0,383.5,162.0,46.0,591.5,Low
AH6RSKPDRXTY7FU32MGPKOFN4PAQ,1214,1,699.0,1011.0,668.5,695.0,2374.5,VIP
AH6VDJLLPBXKCWXMLBKMBCQ2ESGA,643,1,399.0,470.5,668.5,831.5,1970.5,High
AH725ST5NW2Y4JZPKUNTIJCUK2BA,704,3,16117.0,536.5,57.0,75.0,668.5,Low
AH77IQRYD54XCRMCO7XEAIAYCLPA,298,3,1861.0,81.0,57.0,411.0,549.0,Low
AH7GOHZT6M5G6ELWPDTVZVKRZ7ZA,797,1,299.0,643.0,668.5,913.5,2225.0,VIP
AH7J7BCTWAMK2REWT4AMA2V5DPUQ,1185,1,299.0,991.5,668.5,913.5,2573.5,VIP
AH7UKBIDDPO4XM2ZIT5IFSGEAIDA,591,1,2499.0,399.5,668.5,335.5,1403.5,Medium
AHA2QGFQYDUQ57OW7ATIM3QVTIIA,252,1,549.0,18.5,668.5,761.5,1448.5,Medium
AHA46ZPX4RCAEYAPE2XW7RQES5IA,1156,1,272.0,962.5,668.5,937.0,2568.0,VIP
AHAEBXTXQDY355AGFMFX3Z2VAAUQ,846,1,6499.0,689.0,668.5,182.0,1539.5,Medium
AHAI6EM7F7W3GV3SUIDSKWTBJOSA,903,1,265.0,747.0,668.5,944.0,2359.5,VIP
AHAIKXSSOQ7R5GBPVSBR6VE72QVQ,1130,1,279.0,937.5,668.5,932.5,2538.5,VIP
AHATM4XWKOTU6FWTFVAS5TP6X2VQ,1036,1,2088.0,861.5,668.5,380.0,1910.0,High
AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,1061,1,349.0,885.0,668.5,877.0,2430.5,VIP
AHBAT6VLOXWGYDL57KHCNCLPXAKA,262,3,713.0,37.0,57.0,687.0,781.0,Low
AHBAU2TXR72GFAVHGD4E7OTABKDA,434,1,664.0,219.5,668.5,708.5,1596.5,Medium
AHBMHE56M3IAD7Z4KXUKREAZX3WQ,1011,1,32999.0,845.0,668.5,22.0,1535.5,Medium
AHBMZRY43T2GTYDVNFMUVASIBTPA,913,2,21548.0,758.5,162.0,49.0,969.5,Low
AHBNKB74LGTYUOKPAJBSKNFV45CA,923,1,15490.0,770.0,668.5,84.0,1522.5,Medium
AHBST4ZJ5665DV2TCR4W4J2OI3DA,455,2,4468.0,245.5,162.0,223.0,630.5,Low
AHC7MPW55DOO6WNCOQVA2VHOD26A,406,1,970.0,188.5,668.5,616.0,1473.0,Medium
AHCA5SEFUQQWPNVIGU2QCAWNMDKA,994,1,1329.0,835.5,668.5,524.0,2028.0,High
AHCG74BCEDINDMRYYF2QPYY3OHJQ,905,1,10499.0,750.0,668.5,122.5,1541.0,Medium
AHCGV72I3RKXOSSUNK3SQOB677NA,905,1,299.0,750.0,668.5,913.5,2332.0,VIP
AHCJ2GWM5V4XDOBLR4UU2RV4ERKA,855,1,125.0,700.0,668.5,1068.0,2436.5,VIP
AHCTC6ULH4XB6YHDY6PCH2R772LQ,345,5,20457.0,131.5,8.5,53.0,193.0,Low
AHCWRQHRUAVMTMUH5NYNB3P4NWEA,718,2,397.0,555.0,162.0,843.5,1560.5,Medium
AHCYM2ECKI2MNOIDHDG4PT6IIN6A,246,2,46348.0,13.0,162.0,9.0,184.0,Low
AHD5PGE5RBBE2T3G427T32V7OROA,731,1,176.63,575.0,668.5,1037.5,2281.0,VIP
AHDC2HUUNEL6GRJRX5TTOVKITONQ,796,1,478.0,642.0,668.5,799.0,2109.5,High
AHDD7ZNB47QA2JLYU53HD4ML3VNQ,794,2,9147.0,641.0,162.0,139.0,942.0,Low
AHDFR3PDKEBV72HXRL3RJJLS3YYA,532,2,698.0,334.0,162.0,701.5,1197.5,Low
AHDIDVECFGA6OQRNUBPUO6366UGQ,265,2,917.0,42.5,162.0,627.0,831.5,Low
AHDJJLKORMH72SSEBWOVAKE66EHA,558,1,1799.0,359.5,668.5,424.5,1452.5,Medium
AHDMHAUOY75NWLNOF3X4UPNKXFSQ,1083,1,16999.0,899.0,668.5,69.0,1636.5,Medium
AHDNBCY5WEIZQ2ETHEL72TPHNGVQ,506,1,455.0,306.0,668.5,804.5,1779.0,High
AHDY3KBEOCPCYVEOYWZEYYPHAMUA,418,1,499.0,196.5,668.5,783.5,1648.5,Medium
AHE2QUNIF2AZCEMTCYWKMFNEWDCQ,1180,1,635.0,984.0,668.5,724.0,2376.5,VIP
AHE76XQSOLGOP5ZEKTIW6KUPDWBQ,1150,1,179.0,954.0,668.5,1032.5,2655.0,VIP
AHEBPCKZFBKQMB6FXQLRP72OG4ZQ,774,1,6299.0,621.5,668.5,185.5,1475.5,Medium
AHEGXONYVJHACY73DVEU4O5AH4SA,1028,1,3199.0,854.0,668.5,275.0,1797.5,High
AHEHBCTR33JSVI4LYVXGDRE7E6UQ,848,1,1049.0,692.0,668.5,592.5,1953.0,High
AHEIPXMFMVWHNPLGUXUIV5XNP2SA,724,1,11990.0,567.0,668.5,115.0,1350.5,Medium
AHEJW5MYVFOQBEXD6BIUBB3PJBPQ,976,1,1499.0,821.0,668.5,477.0,1966.5,High
AHEONKS6KOZ4SIOZNOLYFGQBXU4A,583,1,429.0,390.5,668.5,815.0,1874.0,High
AHESCOYXLCXB56F4JO45X4CZQCYA,628,1,149.0,442.5,668.5,1053.5,2164.5,VIP
AHEVO4Q5NM4YXMG2HDDXC5XMBGRQ,1083,2,1937.0,899.0,162.0,403.5,1464.5,Medium
AHEVOBT5PFXMIS5A7GAXRG52XARQ,473,2,18997.0,271.0,162.0,63.0,496.0,Low
AHEVOQADJSSRX7DS325HSFLMP7VQ,248,2,2148.0,15.0,162.0,375.0,552.0,Low
AHEXJDFOBBLZVPEDL32XHOAEZ2ZA,814,1,1189.0,657.0,668.5,568.0,1893.5,High
AHEXPGZ2QS4MXA5LDPULZPVLYBSA,1265,1,1490.0,1058.0,668.5,486.5,2213.0,VIP
AHF4A3ZGP7G6JLXAAJ77O2QDJSEQ,329,1,599.0,106.0,668.5,738.5,1513.0,Medium
AHFAAPSY2MJ5HYOU2VQDJ7AQY4NQ,457,3,4431.0,249.0,57.0,225.0,531.0,Low
AHFENRYJG4LPXDTUGEMG335VICSQ,881,1,2999.0,729.0,668.5,288.0,1685.5,Medium
AHFHIY2KE5PQIJ6H7PKV6N7OLIZA,914,2,1798.0,760.0,162.0,433.0,1355.0,Medium
AHFITGJEF76CXALJZLYP6OIC4EOA,817,1,349.0,659.0,668.5,877.0,2204.5,VIP
AHFQGP45QKIEFKYOCYUH4DP63XGQ,565,1,598.0,367.0,668.5,747.0,1782.5,High
AHFT6MCOAFZXAUNCYQYPBI7YYF4A,653,1,235.0,479.5,668.5,970.0,2118.0,VIP
AHFTFGF2YB5ZEUB3NC3KOBGZBG5Q,335,1,1499.0,114.5,668.5,477.0,1260.0,Medium
AHFVYKQ2L4PSG4EKGA4GLQKQT2NA,952,1,399.0,800.5,668.5,831.5,2300.5,VIP
AHFXY4LR6WSLCD65WDSXNI3FXMIQ,1232,1,3799.0,1027.0,668.5,239.5,1935.0,High
AHG274KYTUFW4U6M4Q3RXSY3PFLA,425,1,999.0,205.0,668.5,602.0,1475.5,Medium
AHGA46UDDADBRAB5FOHX6XY2DBVQ,454,1,2499.0,242.5,668.5,335.5,1246.5,Medium
AHGFA5MNVOFDMIL3322YZ6IOA5VA,864,1,7915.0,709.0,668.5,162.0,1539.5,Medium
AHGHFJXREBY4F2LI3M6SFLSWC75Q,760,1,160.0,603.0,668.5,1042.0,2313.5,VIP
AHGI6HOOKQ4KIORVS3SSRROYIXLQ,480,1,3180.0,282.0,668.5,280.0,1230.5,Medium
AHGJ2DNFP3OJWO73XW2R7TDXI7WA,635,3,7997.0,458.5,57.0,160.0,675.5,Low
AHGYEGAWBMQGOITR2ZFR7SFSWLGA,1041,1,669.0,868.0,668.5,706.0,2242.5,VIP
AHH2JUMVFGEUJXW5SFUOAIRZBVJQ,712,1,1099.0,546.0,668.5,580.0,1794.5,High
AHH2TIJJ2IGD5H3DJO3FROUHRRSQ,1221,1,1499.0,1018.5,668.5,477.0,2164.0,VIP
AHHE2EJE6HYXFVTGS6KJ37YP3K2A,1093,1,27900.0,910.0,668.5,36.0,1614.5,Medium
AHHGEASO3BOC2ET23MDU64DKQ5OQ,838,1,249.0,679.5,668.5,957.5,2305.5,VIP
AHHHCRWKGCWA2BR7WNSBRHPS24JA,527,1,1614.0,329.5,668.5,454.0,1452.0,Medium
AHHQEKUNVETALN7DTRHUQ2WAWEKQ,382,3,19217.0,169.0,57.0,60.0,286.0,Low
AHHT4VWMFYSASNW6RH2Q65C6YNDA,884,1,571.0,733.0,668.5,754.0,2155.5,VIP
AHI2QJ4CLTCQWACDIC2LDFJPDAPA,846,1,399.0,689.0,668.5,831.5,2189.0,VIP
AHICHCW6EC3BNV2IDAEAJPBG4HZQ,1091,1,20990.0,907.0,668.5,52.0,1627.5,Medium
AHIH3QL5XONYJWEXF7VKLFHZBDJA,550,3,8393.0,350.5,57.0,155.0,562.5,Low
AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,585,5,6265.0,392.0,8.5,187.0,587.5,Low
AHILALAA7Q6SQRTFJVLT75P37FXQ,524,1,1599.0,326.5,668.5,459.5,1454.5,Medium
AHIMDVA5GYWGVLVSZBG3ZFVKF5VA,619,1,449.0,435.5,668.5,809.5,1913.5,High
AHIWCPCQ2Z4HWEM7V4HGTLVZQM6Q,673,1,7390.0,506.0,668.5,167.0,1341.5,Medium
AHIWNZ2HBQAHVE4OWODM6WH4PMOQ,453,3,2835.0,239.5,57.0,300.0,596.5,Low
AHIWSTMUSIYZAZQAMOLMPJHR7NMA,957,1,209.0,808.5,668.5,991.5,2468.5,VIP
AHJ7INNUX3KZSEZRJKFMRJAX7TZA,551,1,20999.0,352.0,668.5,51.0,1071.5,Low
AHJ7V4RXBRFQB2OARDFFSNWHNIRQ,1147,1,999.0,949.5,668.5,602.0,2220.0,VIP
AHJB3PWCLPLMFBNCOPP5AM3TSXOQ,700,1,599.0,532.0,668.5,738.5,1939.0,High
AHJBBVKQXUKF5QSQASCVFPWQGSTA,260,1,1399.0,33.0,668.5,507.5,1209.0,Low
AHJCBBMUJWQGUJTT477TQ75ZTYNQ,935,1,549.0,777.5,668.5,761.5,2207.5,VIP
AHJF5BZJNDLXJXSW74ZPLHGO7GUA,833,2,8998.0,676.0,162.0,143.0,981.0,Low
